time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	38	19	0	19	0	0	0	0	19	0	0	19	0	0	0	0	19	19	0	0
04:40:00	16800	19	0	0	38	0	0	0	0	0	0	0	19	19	0	0	19	0	0	0	0
04:45:00	17100	19	38	0	19	0	0	0	0	0	19	0	0	0	0	0	19	19	19	0	0
04:50:00	17400	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
04:55:00	17700	38	19	0	38	0	0	0	0	19	0	0	19	0	0	0	19	19	19	0	0
05:00:00	18000	589	228	0	399	38	0	0	38	152	0	0	171	152	38	0	133	247	190	0	57
05:05:00	18300	266	171	0	494	0	0	0	38	76	38	0	209	76	19	0	190	114	114	0	57
05:10:00	18600	133	76	0	551	0	0	0	38	38	19	0	228	38	0	0	228	57	57	0	57
05:15:00	18900	437	247	0	741	19	19	0	38	114	19	0	323	133	38	0	323	171	171	0	57
05:20:00	19200	209	95	0	855	19	19	0	38	0	19	0	304	114	0	0	437	76	57	0	76
05:25:00	19500	665	209	0	1311	19	19	0	38	114	0	0	418	323	38	0	722	209	152	0	133
05:30:00	19800	1235	532	0	2014	57	19	0	76	304	38	0	684	361	57	0	1026	513	418	0	228
05:35:00	20100	760	418	0	2356	38	19	0	95	114	38	0	760	361	95	0	1292	247	266	0	209
05:40:00	20400	760	456	0	2660	0	19	0	76	171	76	0	855	304	38	0	1558	285	323	0	171
05:45:00	20700	2375	1368	0	3667	209	114	0	171	437	171	0	1121	570	95	0	2033	1159	988	0	342
05:50:00	21000	836	760	0	3743	19	0	0	190	171	171	0	1121	285	190	0	2128	361	399	0	304
05:55:00	21300	1026	722	0	4047	19	0	0	209	247	95	0	1273	399	247	0	2280	361	380	0	285
06:00:00	21600	2660	1159	0	5548	57	57	0	209	570	57	0	1786	1007	247	0	3040	1026	798	0	513
06:05:00	21900	1102	931	0	5719	38	76	0	171	266	152	0	1900	285	190	0	3135	513	513	0	513
06:10:00	22200	1311	646	19	6365	0	19	0	152	361	38	19	2204	494	152	0	3477	456	437	0	532
06:15:00	22500	1805	1273	0	6897	38	76	0	114	475	190	0	2489	532	247	0	3762	760	760	0	532
06:20:00	22800	1938	836	76	7923	38	19	0	133	494	19	76	2888	760	190	0	4332	646	608	0	570
06:25:00	23100	1254	817	38	8322	19	0	19	133	323	133	19	3059	380	190	0	4522	532	494	0	608
06:30:00	23400	3933	1976	57	10222	76	57	19	133	893	304	38	3610	1311	285	0	5548	1653	1330	0	931
06:35:00	23700	2204	1748	38	10640	76	57	0	152	380	380	38	3572	684	418	0	5814	1064	893	0	1102
06:40:00	24000	1577	1577	57	10583	19	38	0	133	285	304	57	3496	551	532	0	5833	722	703	0	1121
06:45:00	24300	3477	2204	57	11799	133	95	19	152	589	323	38	3724	1273	532	0	6574	1482	1254	0	1349
06:50:00	24600	2622	1995	38	12388	95	38	0	209	475	380	38	3781	874	494	0	6954	1178	1083	0	1444
06:55:00	24900	2071	1843	95	12521	19	19	19	190	437	437	76	3705	627	437	0	7144	988	950	0	1482
07:00:00	25200	7695	3781	95	16340	380	76	57	437	1330	475	38	4522	2755	912	0	8987	3230	2318	0	2394
07:05:00	25500	2432	2280	152	16340	57	57	0	437	570	304	152	4636	684	817	0	8854	1121	1102	0	2413
07:10:00	25800	2717	2926	152	15979	57	95	19	380	456	475	133	4484	817	1026	0	8645	1387	1330	0	2470
07:15:00	26100	3401	2812	152	16416	171	114	0	437	551	513	152	4370	893	836	0	8702	1786	1349	0	2907
07:20:00	26400	7961	5168	228	18981	513	285	38	627	1311	627	190	4864	2375	1216	0	9861	3762	3040	0	3629
07:25:00	26700	4959	4009	152	19779	266	171	57	665	684	589	95	4864	1862	1368	0	10355	2147	1881	0	3895
07:30:00	27000	7524	4655	247	22401	475	190	95	855	1121	380	152	5453	3059	1577	0	11837	2869	2508	0	4256
07:35:00	27300	5073	4294	266	22914	247	133	114	855	988	570	152	5719	1501	1482	0	11856	2337	2109	0	4484
07:40:00	27600	6593	4883	209	24415	456	228	38	1045	1083	437	171	6194	2033	1596	0	12293	3021	2622	0	4883
07:45:00	27900	5757	5244	380	24548	418	323	76	1064	703	608	304	5985	1976	2128	0	12141	2660	2185	0	5358
07:50:00	28200	4123	4712	304	23655	323	209	38	1140	608	627	266	5700	1178	1824	0	11495	2014	2052	0	5320
07:55:00	28500	3097	4161	323	22268	133	171	95	1007	456	722	228	5206	817	1425	0	10887	1691	1843	0	5168
08:00:00	28800	7581	5567	266	24016	456	228	114	1121	1216	589	152	5681	2470	1824	0	11533	3439	2926	0	5681
08:05:00	29100	2166	3553	171	22458	76	342	38	817	152	589	133	5111	703	1254	0	10982	1235	1368	0	5548
08:10:00	29400	9044	6251	171	25080	570	342	38	1007	1330	893	133	5415	3040	1729	0	12293	4104	3287	0	6365
08:15:00	29700	2470	4047	152	23351	95	304	38	760	323	513	114	5111	684	1634	0	11343	1368	1596	0	6137
08:20:00	30000	1767	4028	95	20995	38	114	0	684	209	836	95	4389	266	1691	0	9918	1254	1387	0	6004
08:25:00	30300	2603	3838	133	19627	38	228	57	437	513	589	76	4237	646	1330	0	9234	1406	1691	0	5719
08:30:00	30600	4902	4294	114	20121	285	114	38	570	684	627	76	4218	1634	1596	0	9272	2299	1957	0	6061
08:35:00	30900	1691	2983	95	18734	38	152	0	456	247	456	95	3914	437	1216	0	8493	969	1159	0	5871
08:40:00	31200	2812	3420	114	18012	114	95	57	418	418	551	57	3724	969	1425	0	8037	1311	1349	0	5833
08:45:00	31500	1672	2375	57	17252	57	114	19	342	361	380	38	3667	247	760	0	7524	1007	1121	0	5719
08:50:00	31800	1881	2375	76	16682	76	38	0	380	323	285	76	3629	551	969	0	7106	931	1083	0	5567
08:55:00	32100	1026	2318	19	15371	57	95	0	342	95	437	19	3268	57	950	0	6213	817	836	0	5548
09:00:00	32400	3876	3116	95	16036	247	133	38	418	570	380	57	3401	1007	836	0	6384	2052	1767	0	5833
09:05:00	32700	1387	2698	38	14687	38	57	19	380	228	494	19	3116	285	912	0	5757	836	1235	0	5434
09:10:00	33000	703	1957	19	13414	0	152	19	209	38	342	0	2812	114	684	0	5187	551	779	0	5206
09:15:00	33300	2128	2546	38	12958	76	76	0	209	418	418	38	2774	418	627	0	4978	1216	1425	0	4997
09:20:00	33600	1862	2299	95	12426	57	95	19	152	285	437	76	2546	513	817	0	4674	1007	950	0	5054
09:25:00	33900	1387	1995	0	11818	19	57	0	114	190	361	0	2375	361	475	0	4560	817	1102	0	4769
09:30:00	34200	2394	2527	0	11685	152	38	0	228	247	399	0	2223	874	988	0	4446	1121	1102	0	4788
09:35:00	34500	855	2185	0	10355	0	19	0	209	95	456	0	1862	171	817	0	3800	589	893	0	4484
09:40:00	34800	665	1786	0	9234	0	0	0	209	95	304	0	1653	114	722	0	3192	456	760	0	4180
09:45:00	35100	684	1444	0	8474	19	38	0	190	57	247	0	1463	209	475	0	2926	399	684	0	3895
09:50:00	35400	893	1444	0	7923	76	19	0	247	95	285	0	1273	209	475	0	2660	513	665	0	3743
09:55:00	35700	646	1026	19	7524	38	0	19	266	114	228	0	1159	95	266	0	2489	399	532	0	3610
10:00:00	36000	4408	2565	38	9329	361	133	0	494	551	342	38	1330	1482	494	0	3477	2014	1596	0	4028
10:05:00	36300	779	1577	19	8512	19	114	0	399	95	285	19	1121	114	418	0	3173	551	760	0	3819
10:10:00	36600	703	1577	19	7619	0	76	0	323	57	304	19	855	190	589	0	2774	456	608	0	3667
10:15:00	36900	513	1083	19	7030	19	57	19	266	38	114	0	779	171	418	0	2527	285	494	0	3458
10:20:00	37200	608	1140	0	6498	19	19	0	266	76	133	0	722	190	418	0	2299	323	570	0	3211
10:25:00	37500	950	1349	0	6099	38	57	0	247	95	152	0	665	361	437	0	2223	456	703	0	2964
10:30:00	37800	589	988	0	5700	19	76	0	190	76	95	0	646	171	285	0	2109	323	532	0	2755
10:35:00	38100	209	817	0	5092	0	57	0	133	19	19	0	646	38	323	0	1824	152	418	0	2489
10:40:00	38400	399	703	0	4788	0	38	0	95	57	114	0	589	114	209	0	1729	228	342	0	2375
10:45:00	38700	209	665	0	4332	19	0	0	114	19	76	0	532	38	304	0	1463	133	285	0	2223
10:50:00	39000	437	570	0	4199	0	19	0	95	76	76	0	532	171	152	0	1482	190	323	0	2090
10:55:00	39300	228	513	0	3914	0	19	0	76	57	57	0	532	38	152	0	1368	133	285	0	1938
11:00:00	39600	513	703	0	3724	0	0	0	76	76	152	0	456	228	209	0	1387	209	342	0	1805
11:05:00	39900	171	475	0	3420	0	0	0	76	57	38	0	475	38	190	0	1235	76	247	0	1634
11:10:00	40200	114	171	0	3363	0	0	0	76	0	38	0	437	57	95	0	1197	57	38	0	1653
11:15:00	40500	133	323	0	3173	0	0	0	76	19	38	0	418	38	133	0	1102	76	152	0	1577
11:20:00	40800	361	456	0	3078	0	19	0	57	95	38	0	475	95	133	0	1064	171	266	0	1482
11:25:00	41100	285	437	0	2926	0	0	0	57	76	95	0	456	38	95	0	1007	171	247	0	1406
11:30:00	41400	475	418	0	2983	19	38	0	38	95	38	0	513	133	57	0	1083	228	285	0	1349
11:35:00	41700	741	627	0	3097	19	38	0	19	76	76	0	513	380	171	0	1292	266	342	0	1273
11:40:00	42000	228	361	0	2964	0	0	0	19	19	57	0	475	133	209	0	1216	76	95	0	1254
11:45:00	42300	1007	760	0	3211	57	19	0	57	95	133	0	437	342	228	0	1330	513	380	0	1387
11:50:00	42600	342	532	0	3021	19	38	0	38	38	76	0	399	95	152	0	1273	190	266	0	1311
11:55:00	42900	266	475	0	2812	0	0	0	38	19	57	0	361	152	209	0	1216	95	209	0	1197
12:00:00	43200	722	627	0	2907	95	0	0	133	95	57	0	399	209	228	0	1197	323	342	0	1178
12:05:00	43500	532	418	0	3021	38	0	0	171	95	38	0	456	190	171	0	1216	209	209	0	1178
12:10:00	43800	931	950	0	3002	0	38	0	133	247	190	0	513	209	171	0	1254	475	551	0	1102
12:15:00	44100	684	475	0	3211	19	19	0	133	76	57	0	532	304	171	0	1387	285	228	0	1159
12:20:00	44400	228	361	19	3059	0	19	0	114	19	57	19	475	95	171	0	1311	114	114	0	1159
12:25:00	44700	437	437	0	3059	0	57	0	57	76	19	0	532	190	114	0	1387	171	247	0	1083
12:30:00	45000	1387	836	19	3591	57	19	19	76	266	114	0	684	456	209	0	1634	608	494	0	1197
12:35:00	45300	437	665	0	3363	19	38	0	57	114	114	0	684	95	209	0	1520	209	304	0	1102
12:40:00	45600	988	703	0	3648	57	19	0	95	190	95	0	779	342	190	0	1672	399	399	0	1102
12:45:00	45900	1691	893	19	4427	114	57	0	152	285	57	19	988	532	247	0	1957	760	532	0	1330
12:50:00	46200	722	760	0	4389	0	38	0	114	133	171	0	950	247	190	0	2014	342	361	0	1311
12:55:00	46500	589	817	0	4161	0	0	0	114	152	133	0	969	152	266	0	1900	285	418	0	1178
13:00:00	46800	3116	1710	0	5567	266	133	0	247	399	152	0	1216	1159	323	0	2736	1292	1102	0	1368
13:05:00	47100	665	1121	0	5111	38	76	0	209	76	209	0	1083	152	361	0	2527	399	475	0	1292
13:10:00	47400	1159	988	0	5282	19	38	0	190	190	152	0	1121	418	342	0	2603	532	456	0	1368
13:15:00	47700	475	950	0	4807	0	19	0	171	57	209	0	969	95	361	0	2337	323	361	0	1330
13:20:00	48000	1178	1349	0	4636	38	38	0	171	209	266	0	912	323	380	0	2280	608	665	0	1273
13:25:00	48300	399	874	0	4161	0	19	0	152	19	171	0	760	95	380	0	1995	285	304	0	1254
13:30:00	48600	874	836	0	4199	19	76	0	95	152	38	0	874	342	304	0	2033	361	418	0	1197
13:35:00	48900	342	836	0	3705	0	0	0	95	38	190	0	722	76	342	0	1767	228	304	0	1121
13:40:00	49200	1140	969	0	3876	76	19	0	152	190	133	0	779	342	304	0	1805	532	513	0	1140
13:45:00	49500	608	798	0	3686	19	38	0	133	76	190	0	665	152	247	0	1710	361	323	0	1178
13:50:00	49800	1121	912	0	3895	76	19	0	190	266	133	0	798	266	152	0	1824	513	608	0	1083
13:55:00	50100	266	684	0	3477	0	38	0	152	19	114	0	703	38	266	0	1596	209	266	0	1026
14:00:00	50400	969	722	0	3724	19	38	0	133	152	114	0	741	342	171	0	1767	456	399	0	1083
14:05:00	50700	855	760	0	3819	38	57	0	114	57	190	0	608	228	57	0	1938	532	456	0	1159
14:10:00	51000	399	646	0	3572	19	38	0	95	76	57	0	627	171	304	0	1805	133	247	0	1045
14:15:00	51300	608	589	0	3591	19	19	0	95	95	76	0	646	285	228	0	1862	209	266	0	988
14:20:00	51600	399	608	0	3382	19	38	0	76	57	76	0	627	133	285	0	1710	190	209	0	969
14:25:00	51900	551	627	0	3306	19	57	0	38	38	114	0	551	190	190	0	1710	304	266	0	1007
14:30:00	52200	494	456	0	3344	38	0	0	76	57	57	0	551	247	133	0	1824	152	266	0	893
14:35:00	52500	589	551	0	3382	19	0	0	95	114	76	0	589	209	209	0	1824	247	266	0	874
14:40:00	52800	1425	684	0	4123	95	19	0	171	209	76	0	722	589	209	0	2204	532	380	0	1026
14:45:00	53100	1558	950	0	4731	95	114	0	152	152	76	0	798	684	323	0	2565	627	437	0	1216
14:50:00	53400	456	665	0	4522	0	57	0	95	57	114	0	741	133	190	0	2508	266	304	0	1178
14:55:00	53700	285	741	0	4066	0	19	0	76	38	114	0	665	57	361	0	2204	190	247	0	1121
15:00:00	54000	2698	1482	0	5282	133	38	0	171	475	190	0	950	1102	399	0	2907	988	855	0	1254
15:05:00	54300	304	703	0	4883	0	38	0	133	38	114	0	874	76	247	0	2736	190	304	0	1140
15:10:00	54600	1045	1026	19	4883	57	38	0	152	114	152	19	817	437	418	0	2755	437	418	0	1159
15:15:00	54900	722	836	0	4769	19	57	0	114	171	76	0	912	171	285	0	2641	361	418	0	1102
15:20:00	55200	798	893	0	4674	19	19	0	114	247	76	0	1083	171	361	0	2451	361	437	0	1026
15:25:00	55500	760	703	19	4712	76	38	0	152	57	76	19	1045	266	323	0	2394	361	266	0	1121
15:30:00	55800	1577	988	0	5301	114	19	0	247	266	95	0	1216	551	323	0	2622	646	551	0	1216
15:35:00	56100	1501	1159	0	5643	57	76	0	228	266	171	0	1311	475	228	0	2869	703	684	0	1235
15:40:00	56400	1292	1197	0	5738	57	38	0	247	228	190	0	1349	361	380	0	2850	646	589	0	1292
15:45:00	56700	1159	1064	0	5833	0	57	0	190	228	190	0	1387	418	323	0	2945	513	494	0	1311
15:50:00	57000	1463	1178	0	6118	38	57	0	171	247	133	0	1501	646	323	0	3268	532	665	0	1178
15:55:00	57300	722	817	0	6023	38	0	0	209	114	152	0	1463	190	342	0	3116	380	323	0	1235
16:00:00	57600	4389	1748	19	8645	247	76	0	380	703	171	19	1976	1539	285	0	4370	1900	1216	0	1919
16:05:00	57900	1900	1520	38	8987	76	76	0	380	399	266	38	2071	551	285	0	4636	874	893	0	1900
16:10:00	58200	1501	1387	0	9101	57	114	0	323	342	152	0	2261	342	342	0	4636	760	779	0	1881
16:15:00	58500	1957	1881	38	9139	114	95	38	304	323	285	0	2299	646	475	0	4807	874	1026	0	1729
16:20:00	58800	2071	2166	57	8987	0	57	19	228	494	323	38	2432	608	760	0	4655	969	1026	0	1672
16:25:00	59100	2128	1672	0	9443	95	114	0	209	266	247	0	2451	703	494	0	4864	1064	817	0	1919
16:30:00	59400	4959	2850	38	11514	247	114	0	342	836	399	38	2850	1748	684	0	5928	2128	1653	0	2394
16:35:00	59700	2945	2850	95	11514	133	171	19	285	418	532	76	2660	874	703	0	6099	1520	1444	0	2470
16:40:00	60000	1653	1577	152	11438	38	38	38	247	323	228	114	2641	532	532	0	6099	760	779	0	2451
16:45:00	60300	2242	1957	95	11628	76	95	0	228	323	342	95	2527	836	570	0	6365	1007	950	0	2508
16:50:00	60600	1653	1938	38	11305	114	95	19	228	190	304	19	2394	551	665	0	6251	798	874	0	2432
16:55:00	60900	2280	2185	38	11362	133	114	0	247	380	190	38	2546	703	912	0	6042	1064	969	0	2527
17:00:00	61200	4655	2774	38	13205	152	190	0	209	665	285	38	2888	1805	874	0	6973	2033	1425	0	3135
17:05:00	61500	2622	2033	0	13794	114	19	0	304	513	209	0	3192	1007	760	0	7220	988	1045	0	3078
17:10:00	61800	3648	2774	57	14611	114	76	0	342	589	494	57	3230	1197	722	0	7695	1748	1482	0	3344
17:15:00	62100	3933	3040	171	15333	133	57	57	361	703	532	114	3287	1254	779	0	8170	1843	1672	0	3515
17:20:00	62400	1482	2451	133	14231	19	76	57	247	209	399	76	3021	570	1045	0	7695	684	931	0	3268
17:25:00	62700	1691	1843	76	14003	0	19	19	209	342	266	57	3040	570	779	0	7486	779	779	0	3268
17:30:00	63000	4218	3135	57	15029	266	133	19	323	608	475	38	3135	1425	1064	0	7847	1919	1463	0	3724
17:35:00	63300	2641	3116	38	14516	76	57	0	342	608	475	38	3230	665	1216	0	7296	1292	1368	0	3648
17:40:00	63600	2394	2546	76	14288	152	76	19	399	361	342	57	3192	665	893	0	7068	1216	1235	0	3629
17:45:00	63900	1995	2660	38	13585	38	95	19	323	323	456	19	3040	627	1007	0	6688	1007	1102	0	3534
17:50:00	64200	1653	1976	57	13205	57	133	0	247	266	247	57	3002	513	855	0	6346	817	741	0	3610
17:55:00	64500	1786	2470	19	12502	76	57	0	266	266	513	19	2736	437	817	0	5966	1007	1083	0	3534
18:00:00	64800	7961	3971	19	16473	513	266	0	513	969	532	19	3154	2793	646	0	8113	3686	2527	0	4693
18:05:00	65100	2052	2584	95	15846	76	95	19	475	380	342	76	3116	570	1007	0	7676	1026	1140	0	4579
18:10:00	65400	1919	2565	57	15143	114	152	0	437	361	380	57	3040	418	855	0	7239	1026	1178	0	4427
18:15:00	65700	1900	2185	76	14782	152	114	0	475	247	152	76	3059	589	1045	0	6783	912	874	0	4465
18:20:00	66000	2375	2679	76	14402	133	57	0	551	418	323	76	3078	608	1045	0	6346	1216	1254	0	4427
18:25:00	66300	1235	2299	38	13300	19	152	19	399	171	399	19	2831	285	760	0	5871	760	988	0	4199
18:30:00	66600	4085	3249	114	14022	152	76	57	418	703	494	57	2983	1349	1045	0	6175	1881	1634	0	4446
18:35:00	66900	912	2071	95	12768	19	171	38	228	114	342	57	2698	152	741	0	5586	627	817	0	4256
18:40:00	67200	684	1919	19	11514	0	38	19	171	57	342	0	2413	171	760	0	4997	456	779	0	3933
18:45:00	67500	1159	1805	19	10849	38	57	0	152	133	342	19	2185	323	722	0	4598	665	684	0	3914
18:50:00	67800	1235	2090	19	9975	114	95	0	171	57	342	19	1881	323	684	0	4237	741	969	0	3686
18:55:00	68100	1026	1691	38	9272	57	38	0	190	114	380	38	1577	247	532	0	3952	608	741	0	3553
19:00:00	68400	1292	1425	0	9139	57	114	0	133	209	152	0	1634	418	437	0	3933	608	722	0	3439
19:05:00	68700	551	1653	0	8037	0	57	0	76	57	304	0	1387	95	703	0	3325	399	589	0	3249
19:10:00	69000	760	1539	0	7258	0	0	0	76	152	247	0	1292	152	608	0	2869	456	684	0	3021
19:15:00	69300	1444	1330	0	7372	38	0	0	114	228	247	0	1273	418	380	0	2907	760	703	0	3078
19:20:00	69600	893	1273	0	6992	19	57	0	76	171	171	0	1273	190	475	0	2622	513	570	0	3021
19:25:00	69900	931	1368	19	6536	38	38	19	57	114	342	0	1045	190	342	0	2470	589	646	0	2964
19:30:00	70200	2052	1710	0	6878	152	57	0	152	247	228	0	1064	760	475	0	2755	893	950	0	2907
19:35:00	70500	418	1083	19	6194	0	38	19	95	57	209	0	912	57	304	0	2508	304	532	0	2679
19:40:00	70800	855	1368	0	5681	76	38	0	133	114	190	0	836	152	589	0	2071	513	551	0	2641
19:45:00	71100	1349	1159	0	5871	38	57	0	114	152	114	0	874	494	437	0	2128	665	551	0	2755
19:50:00	71400	741	950	19	5643	38	19	0	133	95	171	19	779	209	285	0	2052	399	475	0	2679
19:55:00	71700	570	893	0	5320	0	19	0	114	133	133	0	779	114	266	0	1900	323	475	0	2527
20:00:00	72000	1007	1102	0	5225	57	38	0	133	171	209	0	741	247	209	0	1938	532	646	0	2413
20:05:00	72300	532	893	0	4864	0	19	0	114	95	76	0	760	190	399	0	1729	247	399	0	2261
20:10:00	72600	703	779	19	4769	38	19	19	114	209	95	0	874	114	133	0	1710	342	532	0	2071
20:15:00	72900	988	722	0	5035	38	0	0	152	152	114	0	912	399	266	0	1843	399	342	0	2128
20:20:00	73200	589	627	0	4997	0	19	0	133	152	76	0	988	190	228	0	1805	247	304	0	2071
20:25:00	73500	437	589	0	4845	0	19	0	114	76	95	0	969	171	209	0	1767	190	266	0	1995
20:30:00	73800	1767	912	0	5700	57	57	0	114	209	133	0	1045	817	171	0	2413	684	551	0	2128
20:35:00	74100	3933	2147	0	7486	171	76	0	209	608	266	0	1387	1273	380	0	3306	1881	1425	0	2584
20:40:00	74400	893	1444	0	6935	38	76	0	171	133	266	0	1254	209	475	0	3040	513	627	0	2470
20:45:00	74700	1425	1387	38	6935	57	0	19	209	285	152	19	1368	532	608	0	2964	551	627	0	2394
20:50:00	75000	817	1083	0	6669	19	19	0	209	95	247	0	1216	228	342	0	2850	475	475	0	2394
20:55:00	75300	1216	1235	0	6650	76	95	0	190	190	152	0	1254	323	399	0	2774	627	589	0	2432
21:00:00	75600	2983	1824	0	7809	133	38	0	285	399	228	0	1425	1311	646	0	3439	1140	912	0	2660
21:05:00	75900	1007	1634	0	7182	0	95	0	190	133	285	0	1273	361	513	0	3287	513	741	0	2432
21:10:00	76200	703	1311	0	6574	38	19	0	209	57	266	0	1064	190	418	0	3059	418	608	0	2242
21:15:00	76500	1653	1368	19	6840	57	57	19	190	323	190	0	1197	475	456	0	3078	798	665	0	2375
21:20:00	76800	1349	1349	0	6840	114	19	0	285	171	228	0	1140	475	475	0	3078	589	627	0	2337
21:25:00	77100	513	1140	0	6213	0	76	0	209	57	209	0	988	95	323	0	2850	361	532	0	2166
